CANDIDATE,TIPO,PAIS,URL,DECISION,WHY,EVIDENCE,SOURCE_ID,STATUS,O_QUE_FALTA
ASSAM Marche — Agenzia Servizi Settore Agroalimentare delle Marche — Instagram ufficiale,INSTAGRAM,IT,https://www.instagram.com/amapmarche,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 429; portao 7D = REVIEW (62.2/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 429 · ancora: titulo da pagina: ,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
ARPA Piemonte — Instagram ufficiale,INSTAGRAM,IT,https://www.instagram.com/arpapiemonte,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 429; portao 7D = REVIEW (58.9/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 429 · ancora: titulo da pagina: ,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
Agrilevante — Instagram ufficiale,INSTAGRAM,IT,https://www.instagram.com/agrilevantebyeima,EM_ANALISE,"RECUSA ANTERIOR REVOGADA. Estava escrito «sem utilidade agricola identificavel para o SINTONIA», e a prova citada nao sustenta isso: HTTP 429 nao entrega corpo legivel; THIN_BODY: veio corpo, e vazio de conteudo. O atlas proibe converter «nao consegui verificar» em recusa.","qualificacao 2026-09-14 REJECT · sonda diz VALIDATION_RESULT=PASS · FLAGS=HTTP_429,THIN_BODY",,EM_ANALISE,"uma leitura que atravesse a plataforma, ou um exemplo real da propria fonte. Enderecos estaveis conhecidos: https://www.instagram.com/agrilevantebyeima"
Consorzio Tutela Pecorino Romano — Instagram ufficiale,INSTAGRAM,IT,https://www.instagram.com/consorziopecorinoromano,EM_ANALISE,"RECUSA ANTERIOR REVOGADA. Estava escrito «sem utilidade agricola identificavel para o SINTONIA», e a prova citada nao sustenta isso: HTTP 429 nao entrega corpo legivel; THIN_BODY: veio corpo, e vazio de conteudo. O atlas proibe converter «nao consegui verificar» em recusa.","qualificacao 2026-09-14 REJECT · sonda diz VALIDATION_RESULT=PASS · FLAGS=HTTP_429,THIN_BODY",,EM_ANALISE,"uma leitura que atravesse a plataforma, ou um exemplo real da propria fonte. Enderecos estaveis conhecidos: https://www.instagram.com/consorziopecorinoromano"
Consorzio di Tutela Arancia Rossa di Sicilia IGP — Instagram ufficiale,INSTAGRAM,IT,https://www.instagram.com/aranciarossaigp,EM_ANALISE,"RECUSA ANTERIOR REVOGADA. Estava escrito «sem utilidade agricola identificavel para o SINTONIA», e a prova citada nao sustenta isso: HTTP 429 nao entrega corpo legivel; THIN_BODY: veio corpo, e vazio de conteudo. O atlas proibe converter «nao consegui verificar» em recusa.","qualificacao 2026-09-14 REJECT · sonda diz VALIDATION_RESULT=PASS · FLAGS=HTTP_429,THIN_BODY",,EM_ANALISE,"uma leitura que atravesse a plataforma, ou um exemplo real da propria fonte. Enderecos estaveis conhecidos: https://www.instagram.com/aranciarossaigp"
Consorzio Vino Chianti Classico — Instagram ufficiale,INSTAGRAM,IT,https://www.instagram.com/chianticlassico,EM_ANALISE,"RECUSA ANTERIOR REVOGADA. Estava escrito «sem utilidade agricola identificavel para o SINTONIA», e a prova citada nao sustenta isso: HTTP 429 nao entrega corpo legivel; THIN_BODY: veio corpo, e vazio de conteudo. O atlas proibe converter «nao consegui verificar» em recusa.","qualificacao 2026-09-14 REJECT · sonda diz VALIDATION_RESULT=PASS · FLAGS=HTTP_429,THIN_BODY",,EM_ANALISE,"uma leitura que atravesse a plataforma, ou um exemplo real da propria fonte. Enderecos estaveis conhecidos: https://www.instagram.com/chianticlassico"
Consorzio del Vino Brunello di Montalcino — Instagram ufficiale,INSTAGRAM,IT,https://www.instagram.com/brunellodimontalcino,EM_ANALISE,"RECUSA ANTERIOR REVOGADA. Estava escrito «sem utilidade agricola identificavel para o SINTONIA», e a prova citada nao sustenta isso: HTTP 429 nao entrega corpo legivel; THIN_BODY: veio corpo, e vazio de conteudo. O atlas proibe converter «nao consegui verificar» em recusa.","qualificacao 2026-09-14 REJECT · sonda diz VALIDATION_RESULT=PASS · FLAGS=HTTP_429,THIN_BODY",,EM_ANALISE,"uma leitura que atravesse a plataforma, ou um exemplo real da propria fonte. Enderecos estaveis conhecidos: https://www.instagram.com/brunellodimontalcino"
APPA Trento — Agenzia provinciale protezione ambiente — Instagram ufficiale,INSTAGRAM,IT,https://www.instagram.com/provinciatrento,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 429; portao 7D = REVIEW (58.9/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 429 · ancora: titulo da pagina: ,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
ARPA Valle d'Aosta — Instagram ufficiale,INSTAGRAM,IT,https://www.instagram.com/arpavda,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 429; portao 7D = REVIEW (58.9/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 429 · ancora: titulo da pagina: ,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
Consorzio Tutela Prosecco DOC — Instagram ufficiale,INSTAGRAM,IT,https://www.instagram.com/coneglianovaldobbiadenedocg,EM_ANALISE,"RECUSA ANTERIOR REVOGADA. Estava escrito «sem utilidade agricola identificavel para o SINTONIA», e a prova citada nao sustenta isso: HTTP 429 nao entrega corpo legivel; THIN_BODY: veio corpo, e vazio de conteudo. O atlas proibe converter «nao consegui verificar» em recusa.","qualificacao 2026-09-14 REJECT · sonda diz VALIDATION_RESULT=PASS · FLAGS=HTTP_429,THIN_BODY",,EM_ANALISE,"uma leitura que atravesse a plataforma, ou um exemplo real da propria fonte. Enderecos estaveis conhecidos: https://www.instagram.com/coneglianovaldobbiadenedocg"
Consorzio Tutela Vini Valpolicella — Instagram ufficiale,INSTAGRAM,IT,https://www.instagram.com/valpolicellawines,EM_ANALISE,"RECUSA ANTERIOR REVOGADA. Estava escrito «sem utilidade agricola identificavel para o SINTONIA», e a prova citada nao sustenta isso: HTTP 429 nao entrega corpo legivel; THIN_BODY: veio corpo, e vazio de conteudo. O atlas proibe converter «nao consegui verificar» em recusa.","qualificacao 2026-09-14 REJECT · sonda diz VALIDATION_RESULT=PASS · FLAGS=HTTP_429,THIN_BODY",,EM_ANALISE,"uma leitura que atravesse a plataforma, ou um exemplo real da propria fonte. Enderecos estaveis conhecidos: https://www.instagram.com/valpolicellawines"
Consorzio di Bonifica Piave — Instagram ufficiale,INSTAGRAM,IT,https://www.instagram.com/consorziopiave,EM_ANALISE,"RECUSA ANTERIOR REVOGADA. Estava escrito «sem utilidade agricola identificavel para o SINTONIA», e a prova citada nao sustenta isso: HTTP 429 nao entrega corpo legivel; THIN_BODY: veio corpo, e vazio de conteudo. O atlas proibe converter «nao consegui verificar» em recusa.","qualificacao 2026-09-14 REJECT · sonda diz VALIDATION_RESULT=PASS · FLAGS=HTTP_429,THIN_BODY",,EM_ANALISE,"uma leitura que atravesse a plataforma, ou um exemplo real da propria fonte. Enderecos estaveis conhecidos: https://www.instagram.com/consorziopiave"
Valagro — Linkedin ufficiale,LINKEDIN,IT,https://www.linkedin.com/company/syngenta,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = REVIEW (57.8/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Syngenta | LinkedIn · ancora: titulo da pagina: Syngenta | LinkedIn,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
CRPV — Centro Ricerche Produzioni Vegetali — Linkedin ufficiale,LINKEDIN,IT,https://www.linkedin.com/company/rinovaricerca,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = REVIEW (66.7/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Ri.Nova | LinkedIn · ancora: titulo da pagina: Ri.Nova | LinkedIn,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
Caviro — Linkedin ufficiale,LINKEDIN,IT,https://www.linkedin.com/company/gruppocaviro,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = REVIEW (44.4/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Gruppo Caviro | LinkedIn · ancora: titulo da pagina: Gruppo Caviro | LinkedIn,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
Cifo — Linkedin ufficiale,LINKEDIN,IT,https://www.linkedin.com/company/cifo-s.r.l.,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = REVIEW (57.8/100). Falta o degrau que o atlas exige para virar ficha.","HTTP 200 · titulo: Cifo Risultati affidabili, ogni volta. | LinkedIn · ancora: titulo da pagina: Cifo Risultati affidabili, ogni ",,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
Fieravicola — Linkedin ufficiale,LINKEDIN,IT,https://www.linkedin.com/company/fieravicola,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = REVIEW (48.9/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Fieravicola | LinkedIn · ancora: titulo da pagina: Fieravicola | LinkedIn,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
Macfrut — Linkedin ufficiale,LINKEDIN,IT,https://www.linkedin.com/company/macfrut-fiera,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = REVIEW (48.9/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Macfrut Fiera | LinkedIn · ancora: titulo da pagina: Macfrut Fiera | LinkedIn,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
SANA — Salone del biologico e naturale — Linkedin ufficiale,LINKEDIN,IT,https://www.linkedin.com/company/sanafiera,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = REVIEW (48.9/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: SANA Food | LinkedIn · ancora: titulo da pagina: SANA Food | LinkedIn,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
Terra e Vita — Edagricole — Linkedin ufficiale,LINKEDIN,IT,https://www.linkedin.com/showcase/edagricole,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = REVIEW (62.2/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Edagricole | LinkedIn · ancora: titulo da pagina: Edagricole | LinkedIn,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
UNIBO DISTAL — Dipartimento di Scienze e Tecnologie Agro-Alimentari — Linkedin ufficiale,LINKEDIN,IT,https://www.linkedin.com/company/department-of-agricultural-and-food-sciences,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = REVIEW (62.2/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Department of Agricultural and Food Sciences - University of · ancora: titulo da pagina: Department of Agricultural and F,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
ARPA Lazio — Linkedin ufficiale,LINKEDIN,IT,https://www.linkedin.com/company/arpa-lazio,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = REVIEW (67.8/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: ARPA LAZIO | LinkedIn · ancora: titulo da pagina: ARPA LAZIO | LinkedIn,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
ARPA Lombardia — Linkedin ufficiale,LINKEDIN,IT,https://www.linkedin.com/company/arpa-lombardia,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = REVIEW (67.8/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: ARPA Lombardia | LinkedIn · ancora: titulo da pagina: ARPA Lombardia | LinkedIn,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
Consorzio di Tutela del Grana Padano — Linkedin ufficiale,LINKEDIN,IT,https://www.linkedin.com/company/consorzio-tutela-grana-padano,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = REVIEW (52.2/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Consorzio Tutela Grana Padano | LinkedIn · ancora: titulo da pagina: Consorzio Tutela Grana Padano | ,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
